id,Vendor_id,Vendor_Name,Item_Name,Item_id,Grossweight,Mtrs,Corewt,Rollno,Created_By,Created_Dt,Invoice_No,Invoice_By,Invoice_Dt,Rate,Updated_By,Updated_Dt,Confirm_Rate,Confirm_By,Confirm_Dt,Sales_Confirm,Sales_Confirm_By,Sales_Confirm_Dt,Freight,Billed,Billed_Id,Billed_By,Billed_Dt,Freight_val,Unit,Order_id,Moveto,BillingNumber,TruckNumber,Anex_Confirm,Audit,Audit_By,Audit_Dt,Payment_App,Payment_App_By,Payment_App_Dt,BillingAmount,Audit_Verified,Audit_Verified_By,Audit_Verified_Dt,Weight_Verified,Weight_Verified_By,Weight_Verified_Dt
713381,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,161,1985,1.6,90,UNIT3,04-08-2018 10:59,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713382,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,165.9,1990,1.8,183,UNIT3,06-08-2018 16:24,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713383,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,125.55,1545,1.6,156,UNIT3,06-08-2018 16:25,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713384,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,122.75,1515,1.6,188,UNIT3,06-08-2018 16:25,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713385,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,175,2165,1.7,184,UNIT3,06-08-2018 16:26,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713386,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,124.05,1525,1.7,187,UNIT3,07-08-2018 10:15,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
713387,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,143,1770,1.6,185,UNIT3,07-08-2018 10:16,27096,NULL,08-08-2018 10:03,113.25,NULL,NULL,Y,varthan,08-08-2018 12:22,Y,murali,08-08-2018 10:08,NULL,Y,6498,maddur,08-08-2018 15:31,0,3,18262,3,M00782,KA11A4791,S,Y,venkatesh,08-08-2018 12:34,Y,balu,08-08-2018 14:56,593843.26,Y,venkatesh,08-08-2018 15:38,Y,prakash,18-08-2018 11:47
751467,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,116.25,1430,1.6,1351,UNIT3,28-08-2018 13:03,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751468,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,151.75,1850,1.6,1354,UNIT3,28-08-2018 13:04,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751469,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,120.55,1470,1.7,1353,UNIT3,28-08-2018 13:04,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751470,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,154.25,1900,1.6,1355,UNIT3,28-08-2018 13:04,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751471,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,144.25,1775,1.7,1356,UNIT3,28-08-2018 13:05,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751472,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,162.15,1965,1.4,1328,UNIT3,28-08-2018 13:05,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751473,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,154.25,1900,1.7,1225,UNIT3,28-08-2018 13:05,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751474,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,162.35,2000,1.8,1348,UNIT3,28-08-2018 13:05,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751475,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,161.6,1970,1.9,1226,UNIT3,28-08-2018 13:06,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751476,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,160.75,1980,1.6,1223,UNIT3,28-08-2018 13:06,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751477,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,143.5,1780,1.6,1352,UNIT3,28-08-2018 13:06,28683,NULL,01-09-2018 11:52,114.25,murali,01-09-2018 12:07,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751478,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,138.6,1715,1.6,1349,UNIT3,28-08-2018 13:06,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751479,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,174.8,2125,1.7,1348,UNIT3,28-08-2018 13:07,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751480,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,164.9,2000,1.4,1277,UNIT3,28-08-2018 13:07,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751481,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,161,1960,1.8,1221,UNIT3,28-08-2018 13:07,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751482,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,120.15,1465,1.7,1350,UNIT3,28-08-2018 13:07,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751483,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,155.95,1925,1.8,1221,UNIT3,28-08-2018 13:08,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751484,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,119.35,1460,1.5,1230,UNIT3,28-08-2018 13:08,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751485,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,161.65,1970,1.7,1222,UNIT3,28-08-2018 13:08,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751486,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,152.1,1855,1.6,1229,UNIT3,28-08-2018 13:08,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751487,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,137,1675,1.6,1599,UNIT3,01-09-2018 11:27,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751488,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,168.25,2140,1.6,1603,UNIT3,01-09-2018 11:28,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751489,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,129.4,1590,1.6,1605,UNIT3,01-09-2018 11:28,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751490,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,139.5,1725,1.5,1608,UNIT3,01-09-2018 11:29,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751491,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,135.2,1660,1.6,1607,UNIT3,01-09-2018 11:30,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751492,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,168.45,2085,1.6,1595,UNIT3,01-09-2018 11:30,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751493,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,156.45,1940,1.6,1602,UNIT3,01-09-2018 11:31,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751494,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,164.55,2000,1.6,1597,UNIT3,01-09-2018 11:31,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751495,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,158.25,1935,1.5,1595,UNIT3,01-09-2018 11:32,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751496,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,127.75,1580,1.6,1606,UNIT3,01-09-2018 11:32,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751497,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,162.75,2015,1.7,1595,UNIT3,01-09-2018 11:33,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751498,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,141.9,1750,1.6,1606,UNIT3,01-09-2018 11:36,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
751499,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,153.6,1920,1.5,1604,UNIT3,01-09-2018 11:37,28683,NULL,01-09-2018 11:52,114.25,NULL,NULL,Y,murali,01-09-2018 12:08,Y,murali,01-09-2018 12:07,NULL,Y,6915,maddur,01-09-2018 17:37,0,3,19387,3,M00925,KA01AD6622,S,Y,venkatesh,01-09-2018 12:17,Y,balu,01-09-2018 17:08,657254.1,Y,venkatesh,01-09-2018 17:44,Y,prakash,07-09-2018 11:26
790745,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,151.75,1910,1.7,1513,UNIT3,24-09-2018 10:39,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790746,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,162.85,1985,1.7,1053,UNIT3,24-09-2018 10:39,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790747,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,168.25,2080,1.4,442,UNIT3,24-09-2018 10:56,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790748,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,140,1775,1.6,1516,UNIT3,24-09-2018 10:57,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790749,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,124.5,1560,1.5,1515,UNIT3,24-09-2018 10:57,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790750,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,154.6,1960,1.6,1514,UNIT3,24-09-2018 10:57,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790751,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,136.3,1640,1.6,1138,UNIT3,24-09-2018 10:58,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790752,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,150.2,1910,1.4,1140,UNIT3,24-09-2018 10:58,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790753,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,162.1,2060,1.6,1141,UNIT3,24-09-2018 10:58,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790754,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,153.65,1955,1.5,1139,UNIT3,24-09-2018 10:59,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790755,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,159.3,1975,1.5,445,UNIT3,24-09-2018 10:59,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
790756,1005,SHANTHALA ENTERPRISES,17 HD W BASIC DSS L,3089,159.9,1990,1.7,1565,UNIT3,25-09-2018 09:56,30540,NULL,28-09-2018 11:59,114.25,NULL,NULL,Y,murali,28-09-2018 12:03,Y,murali,28-09-2018 12:01,NULL,Y,7155,maddur,28-09-2018 16:58,0,3,20445,3,M01072,KA11A2141,S,Y,venkatesh,28-09-2018 12:11,Y,balu,28-09-2018 14:42,654435.08,Y,venkatesh,28-09-2018 17:11,NULL,NULL,NULL
