id,Vendor_id,Vendor_Name,Item_Name,Item_id,Grossweight,Mtrs,Corewt,Rollno,Created_By,Created_Dt,Invoice_No,Invoice_By,Invoice_Dt,Rate,Updated_By,Updated_Dt,Confirm_Rate,Confirm_By,Confirm_Dt,Sales_Confirm,Sales_Confirm_By,Sales_Confirm_Dt,Freight,Billed,Billed_Id,Billed_By,Billed_Dt,Freight_val,O_Invoice_no,O_Bill_date,O_Mtrs_rate,Mtrsrate,Unit,Order_id,Moveto,BillingNumber,TruckNumber,Received,State,Anex_Confirm,Anex_Confirm_By,Anex_Confirm_Dt,BUnit,VehicleNo_By,VehicleNo_Dt,VehicleNo_ID,VehicleNo,Payment_By,Payment_Dt,Payment,Audit,Audit_By,Audit_Dt,Payment_App,Payment_App_By,Payment_App_Dt,Loading,Loading_By,Loading_Dt,BillingAmount,Audit_Verified,Audit_Verified_By,Audit_Verified_Dt,Weight_Verified,Weight_Verified_By,Weight_Verified_Dt,CVendor_id,CChanged_By,CChanged_Dt
692134,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0130.95,1635,1.5,307,UNIT3,"2018-07-17 15:11:27",25835,NULL,"2018-07-17 15:11:49",113.25,NULL,NULL,Y,murali,"2018-07-24 14:09:14",Y,murali,"2018-07-24 10:37:31",NULL,Y,6223,sangmesh,"2018-07-25 15:08:54",0.00,NULL,NULL,NULL,NULL,3,17616,3,M00700,KA112396,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-07-24 14:17:54",Y,kodanda,"2018-07-25 12:11:01",NULL,NULL,NULL,590413,Y,venkatesh,"2018-07-25 15:13:15",Y,prakash,"2018-07-28 15:45:01",NULL,NULL,NULL
713358,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0156.90,1935,1.7,1538,UNIT3,"2018-08-02 10:49:39",27096,NULL,"2018-08-08 10:03:29",113.25,murali,"2018-08-08 10:10:36",Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713359,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0156.05,1900,1.5,230,UNIT3,"2018-08-02 10:50:24",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713360,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0134.05,1655,1.6,1531,UNIT3,"2018-08-02 10:50:44",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713361,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0152.95,1865,1.6,1533,UNIT3,"2018-08-02 10:51:01",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713362,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0145.30,1750,1.6,1539,UNIT3,"2018-08-02 10:51:14",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713363,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0155.30,1940,1.7,1530,UNIT3,"2018-08-02 10:51:35",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713364,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0159.45,1970,1.7,1534,UNIT3,"2018-08-02 10:51:52",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713365,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0156.60,1955,1.7,1536,UNIT3,"2018-08-02 10:52:09",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713366,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0159.85,1975,1.7,1537,UNIT3,"2018-08-02 10:52:24",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713367,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0149.90,1850,1.7,1529,UNIT3,"2018-08-02 10:52:41",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713368,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0114.20,1415,1.8,1607,UNIT3,"2018-08-02 10:52:56",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713369,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0154.75,1880,1.5,1535,UNIT3,"2018-08-02 10:53:16",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713370,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0130.20,1610,1.6,1540,UNIT3,"2018-08-02 10:53:31",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713371,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0122.75,1500,1.7,1542,UNIT3,"2018-08-02 10:53:46",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713372,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0168.35,1980,1.6,1528,UNIT3,"2018-08-02 10:54:03",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713373,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0095.40,1175,1.5,1541,UNIT3,"2018-08-02 10:54:16",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713374,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0163.30,2025,1.4,93,UNIT3,"2018-08-04 10:56:26",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713375,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0168.60,2085,1.5,94,UNIT3,"2018-08-04 10:57:25",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713376,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0171.15,2090,1.5,96,UNIT3,"2018-08-04 10:57:42",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713377,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0168.95,2030,1.6,92,UNIT3,"2018-08-04 10:58:00",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713378,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0165.20,2045,1.6,95,UNIT3,"2018-08-04 10:58:24",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713379,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0153.25,1895,1.9,89,UNIT3,"2018-08-04 10:58:43",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713380,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0167.95,2065,1.8,92,UNIT3,"2018-08-04 10:59:04",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713381,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0161.00,1985,1.6,90,UNIT3,"2018-08-04 10:59:33",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713382,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0165.90,1990,1.8,183,UNIT3,"2018-08-06 16:24:27",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713383,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0125.55,1545,1.6,156,UNIT3,"2018-08-06 16:25:35",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713384,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0122.75,1515,1.6,188,UNIT3,"2018-08-06 16:25:57",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713385,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0175.00,2165,1.7,184,UNIT3,"2018-08-06 16:26:20",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713386,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0124.05,1525,1.7,187,UNIT3,"2018-08-07 10:15:38",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
713387,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0143.00,1770,1.6,185,UNIT3,"2018-08-07 10:16:00",27096,NULL,"2018-08-08 10:03:29",113.25,NULL,NULL,Y,varthan,"2018-08-08 12:22:01",Y,murali,"2018-08-08 10:08:53",NULL,Y,6498,maddur,"2018-08-08 15:31:14",0.00,NULL,NULL,NULL,NULL,3,18262,3,M00782,KA11A4791,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-08-08 12:34:33",Y,balu,"2018-08-08 14:56:53",NULL,NULL,NULL,593843.26,Y,venkatesh,"2018-08-08 15:38:14",Y,prakash,"2018-08-18 11:47:17",NULL,NULL,NULL
751467,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0116.25,1430,1.6,1351,UNIT3,"2018-08-28 13:03:55",28683,NULL,"2018-09-01 11:52:23",114.25,NULL,NULL,Y,murali,"2018-09-01 12:08:57",Y,murali,"2018-09-01 12:07:00",NULL,Y,6915,maddur,"2018-09-01 17:37:05",0.00,NULL,NULL,NULL,NULL,3,19387,3,M00925,KA01AD6622,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-09-01 12:17:46",Y,balu,"2018-09-01 17:08:13",NULL,NULL,NULL,657254.1,Y,venkatesh,"2018-09-01 17:44:49",Y,prakash,"2018-09-07 11:26:51",NULL,NULL,NULL
751468,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0151.75,1850,1.6,1354,UNIT3,"2018-08-28 13:04:13",28683,NULL,"2018-09-01 11:52:23",114.25,NULL,NULL,Y,murali,"2018-09-01 12:08:57",Y,murali,"2018-09-01 12:07:00",NULL,Y,6915,maddur,"2018-09-01 17:37:05",0.00,NULL,NULL,NULL,NULL,3,19387,3,M00925,KA01AD6622,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-09-01 12:17:46",Y,balu,"2018-09-01 17:08:13",NULL,NULL,NULL,657254.1,Y,venkatesh,"2018-09-01 17:44:49",Y,prakash,"2018-09-07 11:26:51",NULL,NULL,NULL
751469,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0120.55,1470,1.7,1353,UNIT3,"2018-08-28 13:04:29",28683,NULL,"2018-09-01 11:52:23",114.25,NULL,NULL,Y,murali,"2018-09-01 12:08:57",Y,murali,"2018-09-01 12:07:00",NULL,Y,6915,maddur,"2018-09-01 17:37:05",0.00,NULL,NULL,NULL,NULL,3,19387,3,M00925,KA01AD6622,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-09-01 12:17:46",Y,balu,"2018-09-01 17:08:13",NULL,NULL,NULL,657254.1,Y,venkatesh,"2018-09-01 17:44:49",Y,prakash,"2018-09-07 11:26:51",NULL,NULL,NULL
751470,1005,"SHANTHALA ENTERPRISES","17 HD W BASIC DSS L",3089,0154.25,1900,1.6,1355,UNIT3,"2018-08-28 13:04:44",28683,NULL,"2018-09-01 11:52:23",114.25,NULL,NULL,Y,murali,"2018-09-01 12:08:57",Y,murali,"2018-09-01 12:07:00",NULL,Y,6915,maddur,"2018-09-01 17:37:05",0.00,NULL,NULL,NULL,NULL,3,19387,3,M00925,KA01AD6622,NULL,NULL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,venkatesh,"2018-09-01 12:17:46",Y,balu,"2018-09-01 17:08:13",NULL,NULL,NULL,657254.1,Y,venkatesh,"2018-09-01 17:44:49",Y,prakash,"2018-09-07 11:26:51",NULL,NULL,NULL
